"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Hammer Curl (Dumbbell)";"1";"7.5";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Hammer Curl (Dumbbell)";"2";"10.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Hammer Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Hammer Curl (Dumbbell)";"4";"12.5";"6";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Bicep Curl (Cable)";"1";"15.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Bicep Curl (Cable)";"2";"20.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Bicep Curl (Cable)";"3";"30.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Bicep Curl (Cable)";"4";"35.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Reverse Curl (Barbell)";"1";"15.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Reverse Curl (Barbell)";"2";"15.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Reverse Curl (Barbell)";"3";"20.0";"10";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Reverse Curl (Barbell)";"4";"20.0";"10";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Seated Palms Up Wrist Curl (Dumbbell)";"1";"15.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Seated Palms Up Wrist Curl (Dumbbell)";"2";"20.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Seated Palms Up Wrist Curl (Dumbbell)";"3";"25.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Seated Palms Up Wrist Curl (Dumbbell)";"4";"30.0";"12";"";"";"";"";"Chest + Biceps 💪"
"8";"2023-05-29 17:23:41";"Afternoon Workout";"8352";"Running (Treadmill)";"1";"";"";"";"2500.0";"15.0";"";"Chest + Biceps 💪"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Running (Treadmill)";"1";"";"";"";"1000.0";"10.0";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Deadlift (Barbell)";"1";"30.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Deadlift (Barbell)";"2";"60.0";"8";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Deadlift (Barbell)";"3";"70.0";"8";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Deadlift (Barbell)";"4";"70.0";"8";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"T Bar Row";"1";"15.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"T Bar Row";"2";"25.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"T Bar Row";"3";"30.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"T Bar Row";"4";"30.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over Row (Barbell)";"1";"10.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over Row (Barbell)";"2";"15.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over Row (Barbell)";"3";"10.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over One Arm Row (Dumbbell)";"1";"5.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over One Arm Row (Dumbbell)";"2";"10.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over One Arm Row (Dumbbell)";"3";"12.5";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over One Arm Row (Dumbbell)";"4";"15.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bent Over One Arm Row (Dumbbell)";"5";"22.5";"4";"8.0";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"One arm seated Row";"1";"30.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"One arm seated Row";"2";"35.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"One arm seated Row";"3";"45.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"One arm seated Row";"4";"50.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Iso-Lateral Row (Machine)";"1";"17.5";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Iso-Lateral Row (Machine)";"2";"27.5";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Iso-Lateral Row (Machine)";"3";"32.5";"8";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Iso-Lateral Row (Machine)";"4";"32.5";"6";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Lat Pulldown (Cable)";"1";"60.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Lat Pulldown (Cable)";"2";"80.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Lat Pulldown (Cable)";"3";"70.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Lat Pulldown (Cable)";"4";"70.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Back Extension";"1";"0.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Back Extension";"2";"0.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"4";"40.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"Rope grip";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Pushdown (Cable - Straight Bar)";"4";"30.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Extension (Dumbbell)";"1";"10.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Extension (Dumbbell)";"2";"12.5";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Extension (Dumbbell)";"3";"15.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Triceps Extension (Dumbbell)";"4";"15.0";"10";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bench Dip";"1";"0.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bench Dip";"2";"0.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bench Dip";"3";"5.0";"12";"";"";"";"";"Back"
"9";"2023-05-30 17:58:46";"Back + Triceps";"7340";"Bench Dip";"4";"10.0";"12";"";"";"";"";"Back"
"10";"2023-06-01 17:52:32";"Leg";"8473";"Elliptical Machine";"1";"";"";"";"2500.0";"10.0";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Squat (Barbell)";"1";"20.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Squat (Barbell)";"2";"40.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Squat (Barbell)";"3";"60.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Squat (Barbell)";"4";"70.0";"8";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Press";"1";"80.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Press";"2";"130.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Press";"3";"150.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Press";"4";"170.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Extension (Machine)";"1";"35.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Extension (Machine)";"2";"50.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Extension (Machine)";"3";"65.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Leg Extension (Machine)";"4";"100.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Lying Leg Curl (Machine)";"1";"25.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Lying Leg Curl (Machine)";"2";"40.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Lying Leg Curl (Machine)";"3";"55.0";"9";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Lying Leg Curl (Machine)";"4";"55.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Standing Calf Raise (Machine)";"1";"60.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Standing Calf Raise (Machine)";"2";"100.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Standing Calf Raise (Machine)";"3";"150.0";"12";"";"";"";"";""
"10";"2023-06-01 17:52:32";"Leg";"8473";"Standing Calf Raise (Machine)";"4";"200.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Running (Treadmill)";"1";"";"";"";"1000.0";"10.0";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Bench Press (Barbell)";"1";"7.5";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Bench Press (Barbell)";"2";"10.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Bench Press (Barbell)";"3";"12.5";"6";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Bench Press (Barbell)";"4";"12.5";"6";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Bench Press (Barbell)";"1";"7.5";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Bench Press (Barbell)";"2";"10.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Bench Press (Barbell)";"3";"12.5";"10";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Bench Press (Barbell)";"4";"12.5";"10";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Decline Bench Press (Barbell)";"1";"5.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Decline Bench Press (Barbell)";"2";"7.5";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Decline Bench Press (Barbell)";"3";"10.0";"11";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Decline Bench Press (Barbell)";"4";"10.0";"3";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Pec Deck (Machine)";"1";"25.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Pec Deck (Machine)";"2";"40.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Pec Deck (Machine)";"3";"50.0";"9";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Chest Fly (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Chest Fly (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Chest Fly (Dumbbell)";"3";"10.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Incline Chest Fly (Dumbbell)";"4";"10.0";"10";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"4";"30.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"Underarm ";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"2";"20.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Pushdown (Cable - Straight Bar)";"3";"20.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Extension (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Extension (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"11";"2023-06-05 17:52:08";"Chest";"5336";"Triceps Extension (Dumbbell)";"3";"12.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Running (Treadmill)";"1";"";"";"";"600.0";"6.0";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Deadlift (Barbell)";"1";"30.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Deadlift (Barbell)";"2";"50.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Deadlift (Barbell)";"3";"70.0";"5";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Deadlift (Barbell)";"4";"70.0";"3";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Iso-Lateral Row (Machine)";"1";"20.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Iso-Lateral Row (Machine)";"2";"30.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Iso-Lateral Row (Machine)";"3";"30.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Iso-Lateral Row (Machine)";"4";"35.0";"7";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bent Over One Arm Row (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bent Over One Arm Row (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bent Over One Arm Row (Dumbbell)";"3";"12.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bent Over One Arm Row (Dumbbell)";"4";"20.0";"7";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Seated Row (Cable)";"1";"30.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Seated Row (Cable)";"2";"35.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Seated Row (Cable)";"3";"40.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Seated Row (Cable)";"4";"40.0";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Barbell)";"1";"2.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Barbell)";"2";"5.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Barbell)";"3";"5.0";"6";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Hammer Curl (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Hammer Curl (Dumbbell)";"2";"10.0";"8";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Hammer Curl (Dumbbell)";"3";"10.0";"8";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Hammer Curl (Dumbbell)";"4";"12.5";"7";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Barbell)";"1";"5.0";"3";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Barbell)";"2";"5.0";"3";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Barbell)";"3";"5.0";"3";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Bicep Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Machine)";"1";"35.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Machine)";"2";"42.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Preacher Curl (Machine)";"3";"42.0";"10";"";"";"";"";""
"12";"2023-06-06 18:39:57";"Back";"7878";"Running (Treadmill)";"1";"";"";"";"3400.0";"21.0";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Running (Treadmill)";"1";"";"";"";"800.0";"8.0";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Squat (Barbell)";"1";"20.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Squat (Barbell)";"2";"40.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Squat (Barbell)";"3";"60.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Squat (Barbell)";"4";"80.0";"6";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Press";"1";"100.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Press";"2";"140.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Press";"3";"180.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Press";"4";"200.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Lying Leg Curl (Machine)";"1";"25.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Lying Leg Curl (Machine)";"2";"50.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Lying Leg Curl (Machine)";"3";"40.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Lying Leg Curl (Machine)";"4";"40.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Extension (Machine)";"2";"50.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Extension (Machine)";"3";"60.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Leg Extension (Machine)";"4";"70.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Seated Calf Raise (Plate Loaded)";"1";"15.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Seated Calf Raise (Plate Loaded)";"2";"25.0";"12";"";"";"";"";""
"13";"2023-06-07 18:30:53";"Leg";"4183";"Seated Calf Raise (Plate Loaded)";"3";"35.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Running (Treadmill)";"1";"";"";"";"600.0";"6.0";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Press (Barbell)";"1";"7.5";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Press (Barbell)";"2";"10.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Press (Barbell)";"3";"12.5";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Press (Barbell)";"4";"15.0";"6";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Bench Press (Barbell)";"1";"7.5";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Bench Press (Barbell)";"2";"10.0";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Bench Press (Barbell)";"3";"10.0";"5";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Bench Press (Barbell)";"4";"10.0";"6";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Decline Bench Press (Barbell)";"1";"5.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Decline Bench Press (Barbell)";"2";"7.5";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Decline Bench Press (Barbell)";"3";"10.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Decline Bench Press (Barbell)";"4";"10.0";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Chest Fly (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Chest Fly (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Chest Fly (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Incline Chest Fly (Dumbbell)";"4";"10.0";"9";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Pec Deck (Machine)";"1";"30.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Pec Deck (Machine)";"2";"40.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Pec Deck (Machine)";"3";"45.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Pec Deck (Machine)";"4";"50.0";"6";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"3";"30.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"4";"35.0";"6";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"Note";"";"";"";"";"";"Rope
";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"2";"20.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Pushdown (Cable - Straight Bar)";"3";"20.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Extension (Dumbbell)";"1";"7.5";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Extension (Dumbbell)";"2";"10.0";"12";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Extension (Dumbbell)";"3";"12.5";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Triceps Extension (Dumbbell)";"4";"12.5";"10";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Dip";"1";"0.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Dip";"2";"0.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Bench Dip";"3";"0.0";"8";"";"";"";"";""
"14";"2023-06-12 17:27:25";"Chest";"7344";"Running (Treadmill)";"1";"";"";"";"4000.0";"21.0";"";""
"15";"2023-06-13 17:49:54";"Leg";"6914";"Elliptical Machine";"1";"";"";"";"2500.0";"10.0";"";""
"15";"2023-06-13 17:49:54";"Leg";"6914";"Leg Extension (Machine)";"1";"40.0";"12";"";"";"";"";""
"15";"2023-06-13 17:49:54";"Leg";"6914";"Leg Extension (Machine)";"2";"50.0";"12";"";"";"";"";""
